x,y
23.729770941868995,24.02866500139098
23.513699446743058,24.137420850279742
23.52802606663467,24.132223189568847
23.55121311470913,24.12681781465935
23.56635773612634,24.11513995374369
23.465090397243166,24.133759909029138
23.51618468127121,24.10705096560457
23.563415732429903,24.120228491010145
23.57636889077543,24.098042042356496
23.558816569048936,24.130998585087003
23.617796018094964,24.088271869037378
23.615321522786505,24.102949373544902
23.606191701758664,24.098655537258622
23.56173233902186,24.096453669337066
23.585867809964615,24.07994432797456
23.60487942991585,24.090631719579044
23.511698309143398,24.11922633816326
23.529341191617572,24.117100042579963
23.563960927009113,24.087433506022382
23.583042772831348,24.07704029006349
23.626046888786544,24.08190896940539
23.583904870351176,24.08469340152324
23.646875351390975,24.078993203994813
23.58032508455917,24.101064054093484
23.572091342818112,24.090681007373327
23.57813545619245,24.092732821734415
23.60493859389148,24.122603439916514
23.608514886300732,24.091364954561964
23.654645682403356,24.066553326066394
23.562039939085363,24.1025690047538
23.599142566363437,24.08223322569984
23.605082377744875,24.083371224833915
23.64334431613801,24.07923196909623
23.646488098528827,24.07575960672754
23.52980526549689,24.144704896602104
23.58844886282684,24.09854304759669
23.531199754666797,24.123673894242124
23.523227418109126,24.13263560715741
23.478947134075277,24.12712623648829
23.48950068214298,24.139649480660026
23.411129074379957,24.187603436110276
23.419654639505776,24.177880907093765
23.346218972289403,24.21088262105076
23.319742397473536,24.22214068778521
23.424472163681124,24.166512030577287
23.39754523938374,24.191709193552953
23.41579226938542,24.191382774145517
23.39821332970537,24.172919588286664
23.473226456730302,24.194098134954316
23.417313570799763,24.21793293299429
23.315152037068582,24.256648101666237
23.396537996512667,24.179266427042126
23.34125760598537,24.225174350788873
23.35525270037916,24.228743813401664
23.37375483997913,24.204148003095494
23.387337771693282,24.176883882848195
23.378573389518937,24.193276767978695
23.380158707876063,24.206393632755745
23.29564661344014,24.25483001049607
23.28871964572381,24.25151456658079
23.332390222840193,24.216827888306355
23.342016901355446,24.208081455603796
23.33362657287876,24.204301841931628
23.28682838893543,24.229911849314437
23.389451512468344,24.2243997987553
23.362174228418887,24.232230412457888
23.351524863619897,24.207661256381783
23.36784149925841,24.186459861932065
23.376953807835804,24.21904628684765
23.40696173049435,24.193618189557032
23.363983600094418,24.18562995945169
23.403953037477493,24.176688931952636
23.347104845767735,24.188547820665104
23.38075773383607,24.156838339050587
23.384016591057403,24.159487049287883
23.48082802813954,24.14933943729746
23.39949407687395,24.162658609032242
23.452919069417028,24.143507692424105
23.462797119401046,24.149756802831273
23.401842581260155,24.17705447414786
23.43496191826576,24.166812693243454
23.41946720843535,24.14411006369131
23.431757770647724,24.140624609790304
23.456177811431004,24.14312135258192
23.46237877745354,24.143837927066734
23.480099823113058,24.130771221538705
23.451871842427888,24.151613763448704
23.44731586457063,24.154356238164063
23.53442187226434,24.131053814852784
23.486587699458784,24.127304674070125
23.46845204035735,24.141628934923116
23.36455965076675,24.1634043887041
23.38532758288464,24.118718540810587
23.512296368842186,24.13300932526951
23.354974606054046,24.1457038444488
23.394254967777854,24.123007166189275
23.443633104671655,24.109908586466
23.527051534055403,24.148640632600625
23.500805934493588,24.099012115512924
23.456157258912395,24.12960557345641
23.48316632951477,24.15163240008499
23.500464452151785,24.11694026255705
23.524827798528186,24.130600959539883
23.51626408535239,24.119064772650038
23.525704218931153,24.14616396324512
23.520941566264515,24.156195476449565
23.547578103116948,24.139287285308907
23.64089454522056,24.076389751321397
23.581354848316305,24.133785731071022
