x,y
17.84394593830194,18.857485087969177
20.022899808206425,24.81996972938591
19.99517419540024,24.826722706098327
20.059542822238466,24.811622733529966
20.04634856804579,24.679255999420924
19.995384957917146,24.741762688571047
19.985356839758133,24.752904404404624
20.181727603877956,24.677600219169378
19.959748049344988,24.741063211216204
19.875221844413517,24.769669254255238
20.036086771724165,24.758737970344995
20.113207726523992,24.7342615625924
20.284800956480886,24.67451416219924
20.268411134682605,24.681597582861855
20.241119645099012,24.706711335395195
20.255599401592583,24.69923742139418
20.27111017983549,24.681052650945368
20.222076520902842,24.729135020681348
20.265472294408674,24.694229245780203
20.329755983994858,24.669746052089057
20.27009440638788,24.688597413605432
20.27972829859063,24.705155009054
20.23643078325836,24.721660222880313
20.40527692048398,24.6295199759296
20.434030004163198,24.663414700337462
20.39729425610513,24.65829856018058
20.417058034523127,24.671070129710944
20.38753400313975,24.670665870243134
20.379411763246196,24.656986761729605
20.364509729688596,24.68157965096049
20.376635462955807,24.679072447346613
20.442551949226164,24.62362881710097
20.515466579125736,24.64164569204967
20.496273871444796,24.684993208288986
20.520831597048684,24.694460148881664
20.602296744769163,24.662831484475365
20.55969993652444,24.694718481558226
20.584508408234147,24.742760271321863
20.615176441619777,24.733728878782376
20.66861825908748,24.708274662279162
20.775578794345268,24.69376492600548
20.86493498885962,24.67482377184703
20.876174400036792,24.672244289313102
20.800081611707704,24.677269734112574
20.83598873094204,24.67005005306309
20.868110993149905,24.657154676092222
21.00246158711736,24.611237382744317
20.91584920269349,24.59839737523292
21.039329971975263,24.566697844525645
21.151228616824902,24.51011836980187
21.416840473338922,24.382227161823565
21.829072521236952,24.251631987733138
22.15997863939365,24.14542769173396
22.41963759567215,24.06247750760538
22.89547298529392,23.91660280106826
23.462340830634602,23.79827410360702
24.14001567043026,23.638508678075855
24.902520354262972,23.43101442398053
25.44854493887857,23.325016280830038
25.395314356917016,23.3367879363967
25.03488533483227,23.420975863902413
24.702595989074634,23.534261694388398
24.875041315661427,23.476598531663083
24.979566382315312,23.431676092808967
25.04308500575848,23.43664863143625
25.13380878532691,23.39271211432319
25.111025248596356,23.390713165538244
25.014155122866413,23.42223652396009
25.05760360307275,23.412988683279213
25.087080299855046,23.39679254451021
25.083197674995215,23.42758312441447
25.272699686645854,23.364806218708342
25.511717452859415,23.324695082251022
25.468183453978387,23.324166317864226
25.55985767812892,23.2856296520877
25.468081185479488,23.31654929780053
25.510356409135333,23.33185069791519
25.294126588986536,23.3854030344851
25.23861689574095,23.38060790962426
24.960282130447595,23.46710419759719
24.945690929149862,23.462816604682203
25.13689810939938,23.416982723870245
25.154864388119435,23.400994244921385
25.196374899423457,23.442121455546964
25.142259010419362,23.416093887933062
25.129045402952997,23.410521431937436
25.15104228584021,23.363939848416923
25.117462669053808,23.40378444680131
25.14023988811878,23.353118075736283
25.046324296007366,23.36664239539121
24.976001978620445,23.3602721016247
24.939341455035926,23.38392023727156
24.96476754382221,23.370985583381966
24.940204013044053,23.372079422722543
25.034435568855265,23.37906534616232
24.99348292556501,23.386977635440193
24.993695115895473,23.402301762250485
24.911943693795774,23.411210222673397
24.910302635130154,23.422055887154652
24.910025062003363,23.450411769045626
24.855565606929243,23.47521790630676
24.78549308745722,23.461889827598217
24.69905832146179,23.502242279205905
24.744625073439597,23.502157662216852
24.775445779160762,23.485286139658573
24.706643240167796,23.525919020799897
24.71726412279058,23.50232995402697
24.826776072568297,23.50121003323983
24.70013013085764,23.51339858946431
24.75117147330295,23.48581578860826
24.740702817168096,23.4843872130301
24.648362422527597,23.519830794552973
24.621810256641684,23.524013532953465
24.72659800482002,23.52288427280233
24.69843797924362,23.50534131810389
24.61268967794513,23.535227376899062
24.643492588058315,23.50878004924052
24.712681071930664,23.527698575241445
24.62808650728874,23.53134302083647
24.70411103542025,23.510266059128178
24.542805571936295,23.560320793660228
24.594611823093658,23.547179375878336
24.673311540876327,23.531223121404455
24.578564886099965,23.527978351079106
24.588860748903468,23.571649569378323
24.55591302879448,23.578299172372255
24.544577093403273,23.590913923714435
24.57452568350061,23.59581328096073
24.63450882864726,23.60546462301179
24.615545033709527,23.602725770780395
24.604117977460053,23.612366068799858
24.558984411300674,23.593947258786613
24.5995994813814,23.618655990831048
24.53020580045475,23.612593323430982
24.510958466516406,23.627268698706928
24.49586763326482,23.638284082158677
24.572739625199794,23.657063971902534
24.474907367417913,23.66217053474433
24.465057372052744,23.66625580752686
24.490430405200634,23.6703057579366
24.445415874025393,23.697851051422333
24.42608189363543,23.67699401087883
24.44536746817134,23.6550028810871
24.4752513775126,23.690820678229073
24.500714679159678,23.68455183143635
24.3948961764699,23.6950137134525
24.42628065136204,23.754675815621933
24.435314153276646,23.681437171150115
24.388320019956684,23.70205871063308
24.406703156733414,23.69818603679389
24.357102515356083,23.68208281122881
24.406593704101645,23.64053626796076
24.44651330052832,23.669602609126326
24.35207789894265,23.67062321193329
24.380278261654873,23.66427535779235
24.38300603052759,23.660463025434318
24.48894065104016,23.670804160293013
24.409989090303014,23.657867873346717
24.468305573852014,23.64244541979643
24.41355712376428,23.64674018254942
24.456052010356252,23.670269390307787
24.487626047851986,23.649180746555363
24.42943337924106,23.652171081694405
24.45572642108487,23.640681718767006
24.450387647993082,23.65151564210289
24.444843462018564,23.649266302597788
24.461716658130342,23.627955443838037
24.410608339550965,23.632975002331175
24.473919325534187,23.6357567591204
24.403657699303423,23.65801850504282
24.391825325502644,23.658422351724365
24.40754913171004,23.653025782294524
24.40361135272036,23.654139994491025
24.407229670102794,23.65663857814856
24.47183122424202,23.631643336444736
24.4632033510285,23.639316540277648
24.38011192123607,23.66236238787973
24.401529579169143,23.661999626730644
24.376541129450263,23.680017874712227
24.41945537816737,23.648387698553325
24.46090433637266,23.635250140678068
24.418029679436586,23.654132688239436
24.44068034830739,23.65261739854193
24.501529787332228,23.664409766151362
24.432216671667888,23.642988980638407
24.45414912173928,23.688955301657646
24.471203264562874,23.636899764241562
24.491137582028568,23.64848025398259
24.475464835802747,23.676254034481396
24.43320666933414,23.65142264806568
24.482465050417137,23.65715824207038
24.487032132261866,23.65446652007924
24.40415065679159,23.659218375556232
24.493117127926205,23.639841716349476
24.49901350661159,23.638256998183095
24.48050461916025,23.668941550323954
24.467393547126832,23.661903423938845
24.401117644125215,23.6634003529992
24.395815144915865,23.69065866965919
24.20895274700407,23.69396262573424
24.283297859287224,23.70287276160547
24.23009572425724,23.710154588633582
24.35246375700981,23.665283466235113
24.35055772861847,23.66660201820368
24.28981278920298,23.688360691862307
24.410177643934176,23.67199035853983
24.41163949967631,23.653405672316858
24.386611420995457,23.662574345796724
24.359537884198414,23.660396187628304
24.359782507919004,23.68609227806573
24.250339522319507,23.768292140749438
24.259172858777248,23.713639017278634
24.255239649491486,23.70159462209365
24.362755978253382,23.657878341871076
24.30836802551636,23.721057985985205
24.269744438042018,23.71916987602914
24.28611857938401,23.694252512621503
24.23032515716918,23.744658550456418
24.24975152737905,23.73109542437833
24.227283223647365,23.772854711298276
24.22712999433037,23.733382386026282
24.252311883384916,23.771120482076007
24.22641162282718,23.747817372232635
24.170308160292194,23.769348487755078
24.2497537225561,23.73179614102905
24.160466027685008,23.77166892152276
24.163784164626183,23.80327948855801
24.095131557890948,23.82310754256586
24.103039622939473,23.818094207241437
24.088615530367395,23.82639960828999
24.17854726667265,23.768943555504663
24.10460328169378,23.780120549608586
24.12022667390814,23.822504456895174
24.20069054682137,23.78882101289057
24.189269025572333,23.808739926106746
24.103003919952304,23.782041514324558
24.182570898767338,23.80441238182013
24.10850126861818,23.798821687860244
24.16182972757145,23.802111289120965
24.162557247757544,23.798273238522434
24.2040091976028,23.80349163697816
24.092519451123145,23.817764000942216
24.088708815838032,23.83115660762135
24.11688366297791,23.819509949497178
24.130023169032018,23.829546128974105
24.078553767046284,23.80168894015673
24.12924607449491,23.81843866628496
24.168167775442203,23.805324312356202
24.1406877385086,23.794126833326562
24.116817511757418,23.82540368596916
24.078059650157773,23.83686638402646
24.18388377745927,23.79218074406627
24.108953706552864,23.840908657276614
24.124631493762383,23.839166175996436
24.196032289933186,23.8123336393272
24.100168235387137,23.805777512363765
24.18097703719038,23.781156601704854
24.115444941483975,23.780744283547293
24.06690881869103,23.807283092865458
24.209452400377927,23.808538789341213
24.181562820111996,23.816666429892585
24.1747990675836,23.81708602581924
24.094029365528424,23.826589451708067
24.107004932108527,23.808991561790712
24.15529240306356,23.830135809701606
24.198871668722106,23.812765561025028
24.111245653555873,23.829744658868325
24.073295456907122,23.80485861286977
24.11991364459461,23.807770805944372
24.18546234634493,23.816234522341272
